DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,TRANSACTION,INSTR_ASSET,EXPENDITURE,UNIT_MEASURE,VALUATION,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,COUNTERPART_AREA,CONSOLIDATION,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2021,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2020,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2019,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2018,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2017,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2016,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2015,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2022,11108.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2021,10156.4,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2020,9772.5,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2019,9573,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2018,9282.4,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2017,8974.2,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2016,8776,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2015,8414.2,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2023,30,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2022,30.9,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2021,25,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2020,26.1,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2019,22.5,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2018,44.9,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2017,20.9,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2016,22.4,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2015,17.2,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2023,245.8,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2022,284.68,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2021,273.68,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2019,112.82,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2018,101.36,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2017,81.52,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2016,90.93,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2020,229.78,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2019,180.53,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2018,158.51,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2017,176.5,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2016,172.56,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2015,171.46,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2016,7839,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2015,7697,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2023,115910.28,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2022,107284.89,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2021,105803.93,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2020,101914.84,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2019,86811.69,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2018,82924.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2017,77952.4,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2016,75924.13,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,_T,XDC,S,V,N,T1100,2015,76430,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2023,2928.99,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2022,2685.1,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2021,2395.55,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2020,2339.9,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2019,2258.71,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2018,2101.89,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2017,2013.22,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2016,1863.84,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF1004,XDC,S,V,N,T1100,2015,1808.22,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2022,77131,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2021,78943,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2020,65789,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2019,52761,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2018,51532,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2017,46256,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2016,43174,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF04,XDC,S,V,N,T1100,2015,48799,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GRC,S13,_Z,D,OTE,_Z,GF01,XDC,S,V,N,T1100,2022,14741,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GRC,S13,_Z,D,OTE,_Z,GF01,XDC,S,V,N,T1100,2021,14260,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GRC,S13,_Z,D,OTE,_Z,GF01,XDC,S,V,N,T1100,2020,13827,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GRC,S13,_Z,D,OTE,_Z,GF01,XDC,S,V,N,T1100,2019,14453,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GRC,S13,_Z,D,OTE,_Z,GF01,XDC,S,V,N,T1100,2018,15211,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ITA,S13,_Z,D,OTE,_Z,GF07,XDC,S,V,N,T1100,2020,130297,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ITA,S13,_Z,D,OTE,_Z,GF07,XDC,S,V,N,T1100,2019,121075,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,FIN,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2021,19,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,FIN,S13,_Z,D,OTE,_Z,GF0907,XDC,S,V,N,T1100,2020,32,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF0802,XDC,S,V,N,T1100,2018,320.17,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF0802,XDC,S,V,N,T1100,2017,284.14,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF0802,XDC,S,V,N,T1100,2016,264.07,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF0802,XDC,S,V,N,T1100,2015,239.94,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0107,XDC,S,V,N,T1100,2020,24721,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0107,XDC,S,V,N,T1100,2019,30593,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0107,XDC,S,V,N,T1100,2018,34282,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0107,XDC,S,V,N,T1100,2017,37300,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF0108,XDC,S,V,N,T1100,2023,0,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2023,87.74,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2022,101.17,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2021,70.55,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2020,66.22,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2019,76.13,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2018,93.4,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2017,86.55,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2016,63.88,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF0801,XDC,S,V,N,T1100,2015,64.09,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0704,XDC,S,V,N,T1100,2020,13152,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0704,XDC,S,V,N,T1100,2019,2349,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0704,XDC,S,V,N,T1100,2018,2166,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0704,XDC,S,V,N,T1100,2017,2061,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0704,XDC,S,V,N,T1100,2016,1972,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0704,XDC,S,V,N,T1100,2015,1903,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2023,172.61,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2022,165.8,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2021,158.04,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2020,140.32,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2019,147.26,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2018,149.87,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2017,135.49,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2016,131.05,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0602,XDC,S,V,N,T1100,2015,138.42,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2023,63582.63,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2022,58359.54,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2021,55094.03,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2017,470.5,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2016,498.1,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2015,372.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2023,14355,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2022,12818,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2021,11177,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2020,10821,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2019,10151,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2018,8664,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF02,XDC,S,V,N,T1100,2017,8242,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2018,3540.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2017,3458.1,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2016,3475.6,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2015,3415.6,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2020,60163,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2019,57494,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2018,54157,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2017,52471,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2016,50857,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF0701,XDC,S,V,N,T1100,2015,49152,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2023,2655.48,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2022,2485.89,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2021,2267.02,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF0201,XDC,S,V,N,T1100,2020,2210.58,_Z,P,,F,2,A,6,EUR
