DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,SEX,AGE,TIME_HORIZ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CYP,POP,PS,_T,Y60T64,H,2022,52278,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2010,2515175,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2011,2538964,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2012,2554391,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2013,2570005,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2014,2583846,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2015,2597658,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2016,2610054,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2017,2621650,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2018,2628785,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2019,2631251,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2020,2626402,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2021,2565733,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SGP,POP,PS,_T,Y20T64,H,2022,2606533,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2010,408953.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2011,423684,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2012,439617.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2013,453280.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2014,469959,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2015,485863.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2016,487920.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2017,481429.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2018,476612.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2019,468703,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2020,457699,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2021,449911.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y65T69,H,2022,451284,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2010,543331.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2011,547714,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2012,553956,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2013,555400.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2014,547633.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2015,535059.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2016,521003,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2017,506602.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2018,494781,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2019,484922,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2020,479233,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2021,478611,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y35T39,H,2022,454225,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2010,2357383,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2011,2368297,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2012,2383927,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2013,2393577,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2014,2413496,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2015,2429557,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2016,2466106,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2017,2513657,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2018,2575089,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2019,2626204,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2020,2643411,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2021,2636004,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y25T29,H,2022,2703647,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2010,23729593,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2011,24084988,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2012,24435364,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2013,24789043,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2014,25182462,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2015,25565379,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2016,25928058,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2017,26284057,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2018,26625426,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2019,26983646,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2020,27247947,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2021,27488164,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ITA,POP,PS,_T,Y_GE50,H,2022,27773010,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2010,17397304,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2011,17216843,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2012,16880174,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2013,16495325,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2014,16131984,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2015,15840860,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2016,15577214,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2017,15365237,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2018,15182024,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2019,15009676,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2020,14805478,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2021,14647164,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BRA,POP,PS,_T,Y10T14,H,2022,14576191,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2010,23578701,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2011,23755272,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2012,23898991,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2013,24025919,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2014,24143101,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2015,24186838,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2016,24322695,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2017,24498141,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2018,24743347,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2019,24993850,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2020,25124229,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2021,25122879,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CAN,POP,PS,_T,Y15T64,H,2022,25528721,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2010,1186843,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2011,1206382,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2012,1225677,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2013,1244091,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2014,1261725,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2015,1275353,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2016,1281069,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2017,1280733,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2018,1278351,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2019,1279341,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2020,1283978,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2021,1284601,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y50T54,H,2022,1278953,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2010,648909,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2011,635446,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2012,623142,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2013,605108,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2014,583999,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2015,566629.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2016,554813,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2017,549468,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2018,549878,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2019,555964,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2020,561329,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2021,540880,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),GRC,POP,PS,_T,Y20T24,H,2022,499995,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2010,1247129,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2011,1257756,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2012,1269509,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2013,1278294,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2014,1288095,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2015,1297838,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2016,1306716,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2017,1315563,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2018,1324924,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2019,1328855,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2020,1327599,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2021,1320813,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_LT20,H,2022,1333489,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2010,15416,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2011,15976,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2012,16455,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2013,16906,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2014,17367,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2015,17814,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2016,18344,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2017,19005,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2018,19593,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2019,20133,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2020,20649,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2021,20910,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y60T64,H,2022,21122,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2010,5543819,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2011,5566856,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2012,5587085,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2013,5608784,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2014,5639719,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2015,5678348,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2016,5724456,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2017,5760694,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2018,5789957,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2019,5814461,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2020,5825337,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2021,5850189,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,_T,H,2022,5910577,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2010,4831,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2011,5018,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2012,5262,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2013,5464,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2014,5666,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2015,5893,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2016,6074,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2017,6221,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2018,6345,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2019,6430,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2020,6506,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2021,6602,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ISL,POP,PS,_T,Y_GE85,H,2022,6651,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2010,27467552,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2011,27438382,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2012,27321825,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2013,27148071,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2014,26946700,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2015,26728265,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2016,26480111,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2017,26221040,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2018,25949300,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2019,25678468,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2020,25411648,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2021,25131230,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y15T64,H,2022,24709700,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2010,4478518,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2011,4708874,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2012,4910587,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2013,5042277,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2014,5123963,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2015,5177517,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2016,5241668,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2017,5328168,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2018,5434485,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2019,5570843,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2020,5732955,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2021,5906092,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y60T64,H,2022,6098125,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y50T54,H,2010,773735,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y50T54,H,2011,785564,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BEL,POP,PS,_T,Y50T54,H,2012,795146,A,0,0
