DATAFLOW,LOCATION,VARIABLE,SCENARIO,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,BASE_PER
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2030,163127300000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2030,1847021000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2030,1842323000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2030,8511484000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2030,8510144000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2030,976792100000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2030,974296200000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2030,90041360000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2030,89225260000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2030,3457123000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2030,3449649000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2030,35887840000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2030,35746500000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2030,64975160000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2030,64739040000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2030,1164918000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2030,1143493000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2030,15473220000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2030,15367180000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2030,272439500000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2030,271123800000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2030,395494400000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2030,394002700000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2030,198863100000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2030,197380300000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2030,2458004000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2030,2417194000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2030,71746350000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2030,71621250000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2030,107852200000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2030,107381200000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2030,53870240000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2030,53530070000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2030,572152300000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2030,565639400000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2030,34282830000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2030,33925130000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2030,2724673000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2030,2722182000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2030,54734670000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2030,54461570000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2030,99495940000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2030,99234820000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2030,2429463000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2030,2416581000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2030,88340740000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2030,88100280000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2030,10439960000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2030,10261000000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2030,223027300000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2030,220547800000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2030,17870060000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2030,17818180000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2030,117038900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2030,116510400000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2030,70949830000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2030,70694660000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2030,161685700000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2030,159097400000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2030,243126200000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2030,240555300000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2046,8211860000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2046,7924033000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2046,1060613000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2046,1049064000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2046,1280946000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2046,1258275000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2046,7028630000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2046,6792193000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2046,16946230000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2046,16639900000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2046,5879765000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2046,5747855000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2046,590972900000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2046,586746500000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2046,5800977000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2046,5735345000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2046,8353248000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2046,8192418000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2046,506200800000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2046,486474000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2046,237784600000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2046,228186400000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2046,13662300000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2046,13496140000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2046,1234957000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2046,1209017000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2046,4193468000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2046,4138248000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2046,1179311000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2046,1148203000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2046,4956472000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2046,4922894000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2046,215508600000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2046,204919800000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2046,119116300000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2046,113415000000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2046,2249485000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2046,2178288000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2046,1105166000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2046,1097967000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2046,11760140000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2046,10031880000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2046,9424495000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2046,9157629000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2046,591443500000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2046,583124800000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2046,274459200000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2046,270686000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2046,3016441000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2046,2970509000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2046,16256320000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2046,16220160000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2046,1620992000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2046,1591863000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2046,299763300000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2046,284599700000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2046,6292724000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2046,6216639000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2046,61716920000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2046,60210900000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2046,111080900000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2046,108634600000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2046,3818785000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2046,3429931000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2046,41434620000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2046,39687430000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2046,513146600000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2046,496102000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2046,960676400000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2046,939910200000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2046,443411100000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2046,423042000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2046,6427157000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2046,5865080000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2046,178072800000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2046,176318200000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2046,185797900000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2046,180810800000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2046,99083010000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2046,95245540000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2046,2180131000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2046,2030147000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2046,98191480000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2046,92085660000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2046,5990819000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2046,5953567000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2046,86866860000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2046,84298590000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2046,158647300000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2046,156245700000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2046,4337207000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2046,4188700000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2046,151650000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2046,148793700000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2046,32897390000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2046,29703090000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2046,512544100000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2046,480333600000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2046,29864970000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2046,29347700000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2046,216247600000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2046,210364600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2046,122351500000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2046,119677300000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2046,441562300000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2046,405312700000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2046,547201700000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2046,514360500000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2045,7806382000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2045,7553646000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2045,1024824000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2045,1014582000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2045,1239820000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2045,1219632000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2045,6758722000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2045,6547839000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2045,16364230000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2045,16094910000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2045,5688509000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2045,5570278000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2045,572004100000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2045,568266100000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2045,5622129000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2045,5563519000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2045,8081716000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2045,7938431000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2045,491687500000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2045,473967200000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2045,227319900000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2045,218810800000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2045,13023350000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2045,12876270000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2045,1198258000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2045,1174994000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2045,4058588000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2045,4009177000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2045,1142711000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2045,1114933000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2045,4821246000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2045,4791240000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2045,208603600000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2045,199082100000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2045,112497000000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2045,107533500000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2045,2172623000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2045,2109066000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2045,1059877000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2045,1053509000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2045,11352120000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2045,9762136000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2045,9121586000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2045,8885584000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2045,572918100000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2045,565529000000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2045,266838700000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2045,263478500000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2045,2925850000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2045,2884734000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2045,15619500000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2045,15588000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2045,1571029000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2045,1545121000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2045,279092500000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2045,266053900000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2045,6065013000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2045,5996989000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2045,59789050000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2045,58439180000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2045,107512600000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2045,105323400000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2045,3543086000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2045,3207342000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2045,38963670000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2045,37451030000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2045,494906100000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2045,479912500000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2045,909096300000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2045,890978500000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2045,424533400000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2045,406674100000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2045,6069311000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2045,5576247000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2045,169432500000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2045,167902900000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2045,180791700000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2045,176346000000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2045,95657560000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2045,92262420000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2045,2018380000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2045,1890905000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2045,92293670000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2045,87002720000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2045,5718429000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2045,5685934000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2045,84605910000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2045,82285320000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2045,154405400000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2045,152246000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2045,4197684000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2045,4064400000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2045,147099900000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2045,144559800000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2045,30568560000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2045,27841100000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2045,487766700000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2045,459402300000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2045,28917630000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2045,28455810000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2045,208300900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2045,203072000000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2045,118362100000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2045,115971800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2045,416490200000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2045,384733900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2045,521354000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2045,492407100000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2040,6047929000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2040,5914195000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2040,860122700000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2040,854584200000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2040,1049221000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2040,1038291000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2040,5543857000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2040,5426582000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2040,13794650000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2040,13653380000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2040,4836328000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2040,4769161000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2040,485768800000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2040,483792300000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2040,4803276000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2040,4770875000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2040,6825522000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2040,6745704000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2040,424113900000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2040,413873700000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2040,181675300000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2040,177132600000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2040,10194290000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2040,10117210000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2040,1024099000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2040,1010753000000,A,,,
